股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,11864000,11864000,0,10.24,10.27,0.03,權重增加
2383,台光電,4750000,4750000,0,8.99,9.16,0.17,權重增加
3037,欣興,20300000,20300000,0,7.11,7.13,0.02,權重增加
6669,緯穎科技服務,6490561,6490561,0,5.36,5.39,0.03,權重增加
6223,旺矽科技,2546000,2546000,0,5.04,5.14,0.1,權重增加
3653,健策,2477000,2477000,0,5.05,5.13,0.08,權重增加
2303,聯電,89118000,89118000,0,4.47,4.5,0.03,權重增加
8046,南電,9426000,9426000,0,3.55,3.66,0.11,權重增加
6805,富世達,1731000,1731000,0,1.33,1.34,0.01,權重增加
4958,臻鼎-KY,2712000,2712000,0,0.47,0.48,0.01,權重增加
8996,高力熱處理工業,700000,700000,0,0.32,0.33,0.01,權重增加
2002,中鋼,5163000,5163000,0,0.03,0.04,0.01,權重增加
2454,聯發科技,5186000,5186000,0,8.62,8.54,-0.08,權重減少
3017,奇鋐科技,5949000,5949000,0,7.25,7.2,-0.05,權重減少
2327,國巨*,24987000,24987000,0,5.03,4.88,-0.15,權重減少
2345,智邦科技,6464000,6464000,0,4.47,4.38,-0.09,權重減少
2308,台達電,7240000,7240000,0,4.27,4.21,-0.06,權重減少
3711,日月光投資控股,16811000,16811000,0,3.85,3.73,-0.12,權重減少
3665,貿聯-KY,4280848,4280848,0,2.91,2.88,-0.03,權重減少
5274,信驊科技,207900,207900,0,1.37,1.34,-0.03,權重減少
2449,京元電子,12818450,12818450,0,1.23,1.21,-0.02,權重減少
6510,精測,637000,637000,0,0.82,0.8,-0.02,權重減少
3376,新日興,1740000,1740000,0,0.12,0.11,-0.01,權重減少
6274,台燿,5398000,5398000,0,2.65,2.65,0.0,無變化
3443,創意,372000,372000,0,0.82,0.82,0.0,無變化
8210,勤誠興業,1516000,1516000,0,0.49,0.49,0.0,無變化
3264,欣銓科技,5028000,5028000,0,0.42,0.42,0.0,無變化
6515,穎崴科技,95000,95000,0,0.24,0.24,0.0,無變化
6278,台表科,3248000,3248000,0,0.22,0.22,0.0,無變化
6271,同欣電,2222000,2222000,0,0.18,0.18,0.0,無變化
6191,精成科,3988000,3988000,0,0.12,0.12,0.0,無變化
2368,金像電,219000,219000,0,0.08,0.08,0.0,無變化
2313,華通,501000,501000,0,0.04,0.04,0.0,無變化
1590,亞德客-KY,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2360,致茂電子,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2408,南亞科技,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
2637,慧洋-KY,1000,1000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4966,譜瑞-KY,1000,1000,0,0.0,0.0,0.0,無變化
4979,華星光,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6187,萬潤,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
