股票代號,股票名稱,權重(%),持有股數
2330,台積電,9.77,11960000
2383,台光電,7.99,4486000
2327,國巨*,7.85,23292000
2454,聯發科技,7.42,4861000
2345,智邦科技,5.41,6334000
6223,旺矽科技,5.01,2279000
2308,台達電,4.85,6572000
6669,緯穎科技服務,4.33,2492000
3037,欣興,4.22,12466000
3017,奇鋐科技,4.2,5191000
2368,金像電,3.9,8315000
2303,聯電,3.71,77390000
3711,日月光投資控股,3.66,17948000
3665,貿聯-KY,3.46,4833848
8046,南電,3.28,10828000
3653,健策,3.1,2267000
6274,台燿,2.82,4927000
5274,信驊科技,2.67,422000
6515,穎崴科技,1.41,436000
6510,精測,1.13,930000
6805,富世達,1.06,1811000
8210,勤誠興業,1.04,2267000
2317,鴻海精密工業,0.68,7307000
3533,嘉澤端子工業,0.67,852000
8996,高力熱處理工業,0.54,1034000
6187,萬潤,0.53,1334000
6147,頎邦,0.49,6275000
3443,創意,0.45,258000
5439,高技,0.39,3528000
4966,譜瑞-KY,0.38,1642000
8150,南茂科技,0.38,11635000
2449,京元電子,0.35,3645000
4958,臻鼎-KY,0.31,1428000
6278,台表科,0.3,4334000
1590,亞德客-KY,0.24,530000
8358,金居,0.21,980000
6191,精成科,0.14,3988000
6488,環球晶,0.13,350000
3376,新日興,0.12,1741000
6271,同欣電,0.11,1466000
2002,中鋼,0.03,5163000
2313,華通,0.03,329000
3264,欣銓科技,0.0,1000
3661,世芯-KY,0.0,1000
1815,富喬工業,0.0,107000
2439,美律,0.0,18000
3008,大立光,0.0,1000
2382,廣達電腦,0.0,1000
5347,世界先進,0.0,1000
2481,強茂,0.0,5000
