股票代號,股票名稱,權重(%),持有股數
2330,台積電,10.39,11840000
2383,台光電,8.37,4653000
2454,聯發科技,7.05,5131000
2327,國巨*,5.86,25098000
3037,欣興,5.37,16971000
2345,智邦科技,5.3,6334000
6223,旺矽科技,5.22,2443000
6669,緯穎科技服務,5.19,2417000
3017,奇鋐科技,4.86,5423000
2303,聯電,4.07,86550000
3665,貿聯-KY,3.88,4833848
8046,南電,3.82,9519000
3711,日月光投資控股,3.71,16327000
2308,台達電,3.65,5567000
3653,健策,2.98,2267000
2368,金像電,2.5,7478000
5274,信驊科技,2.46,448900
6274,台燿,2.42,5160000
6805,富世達,1.05,1931000
8210,勤誠興業,0.95,2267000
2449,京元電子,0.73,7089000
6187,萬潤,0.52,1334000
6510,精測,0.35,349000
4979,華星光,0.31,1874000
4958,臻鼎-KY,0.3,1682000
1590,亞德客-KY,0.28,528000
6147,頎邦,0.27,4706000
6278,台表科,0.25,4334000
6515,穎崴科技,0.22,93000
6271,同欣電,0.2,2966000
5439,高技,0.2,2280000
2408,南亞科技,0.15,940000
6191,精成科,0.13,3988000
3264,欣銓科技,0.12,1508000
3376,新日興,0.12,1741000
2002,中鋼,0.04,5163000
4966,譜瑞-KY,0.03,140000
8996,高力熱處理工業,0.0,1000
8358,金居,0.0,1000
3661,世芯-KY,0.0,1000
3443,創意,0.0,1000
2439,美律,0.0,1000
3008,大立光,0.0,1000
2382,廣達電腦,0.0,1000
3533,嘉澤端子工業,0.0,1000
6488,環球晶,0.0,1000
2313,華通,0.0,1000
8150,南茂科技,0.0,1000
2317,鴻海精密工業,0.0,1000
5347,世界先進,0.0,1000
2481,強茂,0.0,5000
