股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3037,欣興,12466000,13307000,841000,4.05,4.46,0.41,增加
6271,同欣電,1966000,2966000,1000000,0.16,0.26,0.1,增加
2330,台積電,11960000,11960000,0,9.68,10.0,0.32,權重增加
2383,台光電,4486000,4486000,0,8.44,8.71,0.27,權重增加
2454,聯發科技,4861000,4861000,0,7.17,7.23,0.06,權重增加
2345,智邦科技,6334000,6334000,0,5.18,5.48,0.3,權重增加
2303,聯電,77390000,77390000,0,3.78,4.12,0.34,權重增加
3711,日月光投資控股,17948000,17948000,0,3.7,4.03,0.33,權重增加
2368,金像電,8315000,8315000,0,3.78,3.86,0.08,權重增加
6274,台燿,5058000,5058000,0,3.12,3.2,0.08,權重增加
5274,信驊科技,422000,422000,0,2.69,2.71,0.02,權重增加
6805,富世達,1811000,1811000,0,1.07,1.1,0.03,權重增加
2449,京元電子,6484000,6484000,0,0.67,0.73,0.06,權重增加
6147,頎邦,6275000,6275000,0,0.53,0.58,0.05,權重增加
6187,萬潤,1334000,1334000,0,0.55,0.56,0.01,權重增加
8150,南茂科技,11635000,11635000,0,0.41,0.44,0.03,權重增加
6191,精成科,3988000,3988000,0,0.13,0.14,0.01,權重增加
2327,國巨*,23892000,23892000,0,8.67,8.48,-0.19,權重減少
6223,旺矽科技,2279000,2279000,0,4.91,4.88,-0.03,權重減少
6669,緯穎科技服務,2492000,2492000,0,4.29,4.03,-0.26,權重減少
3665,貿聯-KY,4833848,4833848,0,3.41,3.2,-0.21,權重減少
3653,健策,2267000,2267000,0,3.02,2.9,-0.12,權重減少
6510,精測,930000,930000,0,1.13,1.09,-0.04,權重減少
8210,勤誠興業,2267000,2267000,0,1.04,1.03,-0.01,權重減少
2317,鴻海精密工業,7307000,7307000,0,0.66,0.65,-0.01,權重減少
2308,台達電,6572000,6222000,-350000,4.75,4.46,-0.29,減少
8046,南電,10828000,8917000,-1911000,3.18,2.57,-0.61,減少
6515,穎崴科技,436000,348000,-88000,1.38,1.1,-0.28,減少
8996,高力熱處理工業,1034000,354000,-680000,0.55,0.18,-0.37,減少
2313,華通,329000,1000,-328000,0.03,0.0,-0.03,減少
3443,創意,258000,1000,-257000,0.42,0.0,-0.42,減少
4958,臻鼎-KY,1428000,1000,-1427000,0.31,0.0,-0.31,減少
3017,奇鋐科技,5191000,5191000,0,4.18,4.18,0.0,無變化
3533,嘉澤端子工業,852000,852000,0,0.66,0.66,0.0,無變化
5439,高技,3528000,3528000,0,0.39,0.39,0.0,無變化
4966,譜瑞-KY,1642000,1642000,0,0.38,0.38,0.0,無變化
6278,台表科,4334000,4334000,0,0.3,0.3,0.0,無變化
1590,亞德客-KY,530000,530000,0,0.25,0.25,0.0,無變化
8358,金居,980000,980000,0,0.23,0.23,0.0,無變化
6488,環球晶,350000,350000,0,0.13,0.13,0.0,無變化
3264,欣銓科技,1508000,1508000,0,0.12,0.12,0.0,無變化
3376,新日興,1741000,1741000,0,0.12,0.12,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
1815,富喬工業,107000,107000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,18000,18000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
