股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3653,健策,2397000,2427000,30000,4.9,4.95,0.05,增加
3443,創意,325000,372000,47000,0.68,0.78,0.1,增加
2330,台積電,11014000,11014000,0,9.31,9.56,0.25,權重增加
2454,聯發科技,5088000,5088000,0,7.71,8.02,0.31,權重增加
3017,奇鋐科技,5949000,5949000,0,6.98,7.13,0.15,權重增加
2345,智邦科技,6464000,6464000,0,4.9,4.91,0.01,權重增加
2308,台達電,7240000,7240000,0,4.44,4.63,0.19,權重增加
2303,聯電,89118000,89118000,0,3.98,4.05,0.07,權重增加
3711,日月光投資控股,16811000,16811000,0,3.51,3.6,0.09,權重增加
5274,信驊科技,207900,207900,0,1.31,1.35,0.04,權重增加
6805,富世達,1731000,1731000,0,1.29,1.32,0.03,權重增加
8210,勤誠興業,2427000,2427000,0,0.83,0.84,0.01,權重增加
6515,穎崴科技,54000,54000,0,0.13,0.14,0.01,權重增加
2002,中鋼,5163000,5163000,0,0.03,0.04,0.01,權重增加
2383,台光電,4750000,4750000,0,9.17,9.12,-0.05,權重減少
3037,欣興,20300000,20300000,0,7.0,6.8,-0.2,權重減少
6669,緯穎科技服務,6490561,6490561,0,6.0,5.83,-0.17,權重減少
2327,國巨*,24987000,24987000,0,4.78,4.64,-0.14,權重減少
6223,旺矽科技,2476000,2476000,0,4.64,4.54,-0.1,權重減少
3665,貿聯-KY,4591848,4591848,0,3.53,3.5,-0.03,權重減少
6274,台燿,5398000,5398000,0,2.7,2.64,-0.06,權重減少
2449,京元電子,12818450,12818450,0,1.23,1.21,-0.02,權重減少
8996,高力熱處理工業,1300000,1300000,0,0.58,0.56,-0.02,權重減少
3264,欣銓科技,5028000,5028000,0,0.42,0.41,-0.01,權重減少
4958,臻鼎-KY,2157000,2157000,0,0.39,0.36,-0.03,權重減少
6271,同欣電,2222000,2222000,0,0.18,0.17,-0.01,權重減少
8046,南電,9474000,9426000,-48000,4.03,3.7,-0.33,減少
4979,華星光,2838000,2184000,-654000,0.63,0.45,-0.18,減少
2368,金像電,1457000,219000,-1238000,0.61,0.09,-0.52,減少
6510,精測,561000,561000,0,0.68,0.68,0.0,無變化
6278,台表科,3248000,3248000,0,0.23,0.23,0.0,無變化
3376,新日興,1740000,1740000,0,0.13,0.13,0.0,無變化
6191,精成科,3988000,3988000,0,0.12,0.12,0.0,無變化
2313,華通,501000,501000,0,0.04,0.04,0.0,無變化
1590,亞德客-KY,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2360,致茂電子,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2408,南亞科技,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
2637,慧洋-KY,1000,1000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4966,譜瑞-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6187,萬潤,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
