股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2449,京元電子,11775450,12668450,893000,1.0,1.17,0.17,增加
2454,聯發科技,5148000,5148000,0,6.85,6.99,0.14,權重增加
6669,緯穎科技服務,2226000,2226000,0,5.23,5.46,0.23,權重增加
2327,國巨*,25387000,25387000,0,4.85,5.17,0.32,權重增加
2345,智邦科技,6564000,6564000,0,4.73,4.75,0.02,權重增加
3653,健策,2407000,2407000,0,4.68,4.75,0.07,權重增加
2308,台達電,7250000,7250000,0,4.42,4.52,0.1,權重增加
3711,日月光投資控股,19479000,19479000,0,4.06,4.12,0.06,權重增加
2303,聯電,89518000,89518000,0,3.65,3.97,0.32,權重增加
3665,貿聯-KY,4671848,4671848,0,3.31,3.6,0.29,權重增加
6274,台燿,5498000,5498000,0,2.74,2.79,0.05,權重增加
6805,富世達,2264000,2264000,0,1.74,1.81,0.07,權重增加
8210,勤誠興業,2477000,2477000,0,0.82,0.84,0.02,權重增加
2368,金像電,1957000,1957000,0,0.69,0.75,0.06,權重增加
3443,創意,325000,325000,0,0.66,0.67,0.01,權重增加
3264,欣銓科技,5917000,5917000,0,0.45,0.47,0.02,權重增加
6191,精成科,3988000,3988000,0,0.11,0.12,0.01,權重增加
2383,台光電,4807000,4807000,0,9.11,8.99,-0.12,權重減少
3037,欣興,20300000,20300000,0,8.25,7.68,-0.57,權重減少
3017,奇鋐科技,5979000,5979000,0,6.88,6.85,-0.03,權重減少
6223,旺矽科技,2486000,2486000,0,4.36,4.26,-0.1,權重減少
8046,南電,9624000,9624000,0,4.29,4.07,-0.22,權重減少
4979,華星光,3173000,3173000,0,0.67,0.66,-0.01,權重減少
8996,高力熱處理工業,1301000,1301000,0,0.59,0.56,-0.03,權重減少
6510,精測,477000,477000,0,0.45,0.44,-0.01,權重減少
6278,台表科,3249000,3249000,0,0.23,0.22,-0.01,權重減少
2330,台積電,11884000,11264000,-620000,9.87,9.29,-0.58,減少
5274,信驊科技,341900,313900,-28000,1.8,1.67,-0.13,減少
6187,萬潤,283000,88000,-195000,0.14,0.04,-0.1,減少
4966,譜瑞-KY,140000,1000,-139000,0.03,0.0,-0.03,減少
4958,臻鼎-KY,1645000,1645000,0,0.27,0.27,0.0,無變化
6271,同欣電,2223000,2223000,0,0.16,0.16,0.0,無變化
3376,新日興,1741000,1741000,0,0.13,0.13,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
1590,亞德客-KY,1000,1000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2360,致茂電子,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2408,南亞科技,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
2637,慧洋-KY,1000,1000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
6515,穎崴科技,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
