股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2345,智邦科技,6419000,6594000,175000,4.63,4.8,0.17,增加
3264,欣銓科技,3080000,5918000,2838000,0.22,0.44,0.22,增加
2454,聯發科技,5448000,5448000,0,7.12,7.39,0.27,權重增加
3017,奇鋐科技,5900000,5900000,0,5.59,6.06,0.47,權重增加
2327,國巨*,25437000,25437000,0,4.99,5.4,0.41,權重增加
2308,台達電,7070000,7070000,0,4.12,4.28,0.16,權重增加
3653,健策,2375000,2375000,0,3.46,3.53,0.07,權重增加
3665,貿聯-KY,4616848,4616848,0,3.24,3.27,0.03,權重增加
6187,萬潤,1334000,1334000,0,0.5,0.54,0.04,權重增加
2360,致茂電子,622000,622000,0,0.44,0.46,0.02,權重增加
8996,高力熱處理工業,802000,802000,0,0.31,0.33,0.02,權重增加
2330,台積電,12134000,12134000,0,9.54,9.48,-0.06,權重減少
2383,台光電,4863000,4863000,0,9.07,8.88,-0.19,權重減少
3037,欣興,20210000,20210000,0,6.58,6.49,-0.09,權重減少
6223,旺矽科技,2443000,2443000,0,5.25,5.09,-0.16,權重減少
6669,緯穎科技服務,2496000,2496000,0,4.9,4.86,-0.04,權重減少
3711,日月光投資控股,19529000,19529000,0,3.95,3.92,-0.03,權重減少
8046,南電,9634000,9634000,0,3.97,3.76,-0.21,權重減少
2303,聯電,87718000,87718000,0,3.51,3.5,-0.01,權重減少
6274,台燿,5499000,5499000,0,2.87,2.82,-0.05,權重減少
5274,信驊科技,484900,484900,0,2.74,2.72,-0.02,權重減少
6805,富世達,2265000,2265000,0,1.35,1.33,-0.02,權重減少
2449,京元電子,11295450,11295450,0,0.95,0.92,-0.03,權重減少
8210,勤誠興業,2497000,2497000,0,0.82,0.79,-0.03,權重減少
6510,精測,478000,478000,0,0.44,0.43,-0.01,權重減少
6515,穎崴科技,23000,13000,-10000,0.05,0.03,-0.02,減少
2368,金像電,4000000,4000000,0,1.3,1.3,0.0,無變化
4979,華星光,2424000,2424000,0,0.44,0.44,0.0,無變化
4958,臻鼎-KY,1682000,1682000,0,0.26,0.26,0.0,無變化
6278,台表科,3250000,3250000,0,0.18,0.18,0.0,無變化
6271,同欣電,2224000,2224000,0,0.14,0.14,0.0,無變化
3376,新日興,1741000,1741000,0,0.11,0.11,0.0,無變化
6191,精成科,3988000,3988000,0,0.11,0.11,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
1590,亞德客-KY,1000,1000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2408,南亞科技,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3533,嘉澤端子工業,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
