股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2330,台積電,308000,308000,0,6.04,6.23,0.19,權重增加
2059,川湖科技,69000,69000,0,4.38,4.52,0.14,權重增加
2383,台光電,99000,99000,0,3.8,3.92,0.12,權重增加
2454,聯發科技,129000,129000,0,3.71,3.83,0.12,權重增加
3711,日月光投資控股,712000,712000,0,3.2,3.3,0.1,權重增加
2308,台達電,237000,237000,0,3.22,3.24,0.02,權重增加
7769,鴻勁精密,62000,62000,0,3.1,3.2,0.1,權重增加
3653,健策,95000,95000,0,2.65,2.73,0.08,權重增加
2368,金像電,280000,280000,0,1.79,1.85,0.06,權重增加
6223,旺矽科技,42000,42000,0,1.79,1.85,0.06,權重增加
2345,智邦科技,103000,103000,0,1.77,1.83,0.06,權重增加
2408,南亞科技,587000,587000,0,1.71,1.77,0.06,權重增加
2887,台新新光金,5894360,5894360,0,1.74,1.77,0.03,權重增加
3081,聯亞,128700,128700,0,1.7,1.75,0.05,權重增加
6515,穎崴科技,36000,36000,0,1.69,1.75,0.06,權重增加
2885,元大金,2926000,2926000,0,1.64,1.66,0.02,權重增加
2357,華碩,242000,242000,0,1.59,1.64,0.05,權重增加
2360,致茂電子,88000,88000,0,1.49,1.54,0.05,權重增加
6669,緯穎科技服務,34000,34000,0,1.48,1.53,0.05,權重增加
5274,信驊科技,11000,11000,0,1.29,1.33,0.04,權重增加
3037,欣興,195000,195000,0,1.24,1.28,0.04,權重增加
3665,貿聯-KY,65000,65000,0,1.1,1.14,0.04,權重增加
2451,創見,457000,457000,0,1.1,1.12,0.02,權重增加
3017,奇鋐科技,56000,56000,0,1.05,1.08,0.03,權重增加
6274,台燿,109000,109000,0,0.98,1.01,0.03,權重增加
6805,富世達,89000,89000,0,0.97,1.0,0.03,權重增加
8210,勤誠興業,112000,112000,0,0.95,0.98,0.03,權重增加
5439,高技,560000,560000,0,0.92,0.93,0.01,權重增加
6435,大中,437000,437000,0,0.81,0.83,0.02,權重增加
2441,超豐,799000,799000,0,0.66,0.67,0.01,權重增加
4551,智伸科,398000,398000,0,0.53,0.54,0.01,權重增加
3090,日電貿,363000,363000,0,0.37,0.38,0.01,權重增加
2886,兆豐金,3649000,3649000,0,1.67,1.62,-0.05,權重減少
2890,永豐金融,4017780,4017780,0,1.39,1.36,-0.03,權重減少
5534,長虹建設,2069000,2069000,0,1.44,1.34,-0.1,權重減少
9938,台灣百和工業,3414000,3414000,0,1.38,1.3,-0.08,權重減少
9941,裕融企業,1866000,1866000,0,1.35,1.28,-0.07,權重減少
2727,王品餐飲,647000,647000,0,1.33,1.27,-0.06,權重減少
2393,億光電子工業,2419000,2419000,0,1.32,1.26,-0.06,權重減少
2892,第一金融控股,3940000,3940000,0,1.24,1.21,-0.03,權重減少
2395,研華,251000,251000,0,1.22,1.18,-0.04,權重減少
2204,中華,2641000,2641000,0,1.23,1.17,-0.06,權重減少
2880,華南金控,3050800,3050800,0,1.16,1.11,-0.05,權重減少
2382,廣達電腦,443500,443500,0,1.1,1.08,-0.02,權重減少
6121,新 普,366000,366000,0,1.13,1.08,-0.05,權重減少
4904,遠傳電信,1226000,1226000,0,1.15,1.07,-0.08,權重減少
3293,鈊象電子,164000,164000,0,1.09,1.06,-0.03,權重減少
5904,寶雅國際,177000,177000,0,1.13,1.06,-0.07,權重減少
2884,玉山金融控股,3184000,3184000,0,1.07,1.03,-0.04,權重減少
3706,神達投資控股,1387000,1387000,0,1.04,1.01,-0.03,權重減少
4746,台耀化學,2276000,2276000,0,1.0,0.96,-0.04,權重減少
9939,宏全國際,886000,886000,0,1.02,0.95,-0.07,權重減少
9945,潤泰創新國際,3964000,3964000,0,0.94,0.89,-0.05,權重減少
5434,崇越,198000,198000,0,0.84,0.83,-0.01,權重減少
6138,茂達電子,368000,368000,0,0.84,0.81,-0.03,權重減少
3026,禾伸堂,213000,213000,0,0.81,0.8,-0.01,權重減少
9958,世紀鋼鐵結構,886000,886000,0,0.8,0.77,-0.03,權重減少
9802,鈺齊國際,1040000,1040000,0,0.66,0.63,-0.03,權重減少
6670,復盛應用科技,234000,234000,0,0.54,0.5,-0.04,權重減少
6782,視陽,308000,308000,0,0.49,0.47,-0.02,權重減少
6768,志強國際企業,738000,738000,0,0.45,0.42,-0.03,權重減少
9907,統一實,2221000,2221000,0,0.3,0.28,-0.02,權重減少
3702,大聯大,1079000,1079000,0,1.01,1.01,0.0,無變化
3227,原相,460000,460000,0,0.74,0.74,0.0,無變化
2618,長榮航,956000,956000,0,0.35,0.35,0.0,無變化
